y,k,kMean
-5.2554039e-17,1e-10,1e-10
0.00024233637,3.8012641e-11,9.2623569e-11
0.00048856526,2.7085481e-10,7.0004714e-10
0.00073874919,1.1013701e-09,2.8498798e-09
0.00099295171,3.1087305e-09,8.0433679e-09
0.0012512373,7.0151847e-09,1.8146275e-08
0.0015136717,1.3670615e-08,3.5349935e-08
0.0017803214,2.4052121e-08,6.2167711e-08
0.0020512541,3.926848e-08,1.01443e-07
0.0023265387,6.0566949e-08,1.5636218e-07
0.0026062451,8.9341521e-08,2.3046999e-07
0.0028904442,1.2714227e-07,3.2768619e-07
0.0031792083,1.7568562e-07,4.5232258e-07
0.0034726106,2.3686534e-07,6.0909983e-07
0.0037707257,3.1276435e-07,8.0316334e-07
0.0040736293,4.05667e-07,1.0400976e-06
0.0043813983,5.1807209e-07,1.325938e-06
0.0046941108,6.5270619e-07,1.6671801e-06
0.0050118462,8.1253748e-07,2.0707838e-06
0.0053346853,1.0007899e-06,2.5441738e-06
0.0056627099,1.2209574e-06,3.0952324e-06
0.0059960035,1.4768182e-06,3.732286e-06
0.0063346505,1.7724493e-06,4.4640824e-06
0.0066787371,2.1122401e-06,5.2997581e-06
0.0070283505,2.5009047e-06,6.2487942e-06
0.0073835797,2.9434938e-06,7.3209591e-06
0.0077445146,3.4454078e-06,8.5262377e-06
0.0081112471,4.0124076e-06,9.8747511e-06
0.0084838703,4.6506221e-06,1.1376666e-05
0.0088624786,5.3665547e-06,1.3042069e-05
0.0092471684,6.1670863e-06,1.4880877e-05
0.0096380372,7.0594766e-06,1.6902736e-05
0.010035184,8.0513607e-06,1.9116864e-05
0.010438711,9.1507419e-06,2.1531905e-05
0.010848719,1.036598e-05,2.4155817e-05
0.011265312,1.1705773e-05,2.6995749e-05
0.011688598,1.3179133e-05,3.0057914e-05
0.012118682,1.4795358e-05,3.3347472e-05
0.012555674,1.656399e-05,3.6868426e-05
0.012999686,1.8494769e-05,4.0623579e-05
0.01345083,2.059758e-05,4.461452e-05
0.01390922,2.2882383e-05,4.8841694e-05
0.014374973,2.5359135e-05,5.3304478e-05
0.014848207,2.8037706e-05,5.8001252e-05
0.015329042,3.0927771e-05,6.2929535e-05
0.015817601,3.4038703e-05,6.8086163e-05
0.016314007,3.7379443e-05,7.3467459e-05
0.016818387,4.0958363e-05,7.9069315e-05
0.017330868,4.4783117e-05,8.4887387e-05
0.017851582,4.8860476e-05,9.09173e-05
0.018380659,5.3196163e-05,9.7154738e-05
0.018918234,5.7794674e-05,0.00010359555
0.019464444,6.2659104e-05,0.0001102359
0.020019428,6.7790964e-05,0.00011707265
0.020583326,7.319002e-05,0.00012410332
0.021156282,7.8854143e-05,0.00013132557
0.02173844,8.4779179e-05,0.00013873705
0.02232995,9.0958867e-05,0.00014633542
0.022930961,9.7384799e-05,0.00015411826
0.023541625,0.00010404644,0.00016208306
0.024162099,0.00011093121,0.00017022714
0.024792538,0.00011802469,0.00017854739
0.025433104,0.00012531082,0.00018704043
0.026083959,0.0001327723,0.00019570258
0.026745269,0.00014039093,0.00020452982
0.027417201,0.00014814814,0.00021351784
0.028099925,0.00015602544,0.00022266217
0.028793616,0.00016400491,0.00023195808
0.029498449,0.00017207294,0.00024140071
0.030214604,0.0001802264,0.00025098523
0.030942262,0.00018847358,0.0002607072
0.031681608,0.00019683275,0.00027056305
0.03243283,0.00020532322,0.00028054927
0.033196118,0.00021395147,0.00029066186
0.033971666,0.00022271789,0.00030089647
0.034759672,0.00023161805,0.00031124838
0.035560335,0.00024063716,0.00032171327
0.036373858,0.00024975794,0.0003322871
0.037200449,0.00025896399,0.00034296573
0.038040317,0.00026823972,0.00035374556
0.038893675,0.00027757028,0.00036462402
0.03976074,0.00028694174,0.00037559861
0.040641733,0.00029634107,0.00038666622
0.041536876,0.00030575613,0.00039782434
0.042446398,0.00031517561,0.00040907229
0.043370529,0.00032458902,0.00042041164
0.044309504,0.00033398662,0.00043184471
0.045263561,0.00034335944,0.00044337327
0.046232942,0.00035269925,0.00045499849
0.047217894,0.00036199855,0.00046672044
0.048218667,0.00037125058,0.00047853706
0.049235515,0.00038044939,0.00049044319
0.050268696,0.00038958987,0.00050243277
0.051318472,0.00039866774,0.00051450067
0.052385111,0.0004076797,0.0005266404
0.053468882,0.00041662345,0.00053884279
0.054570061,0.00042549776,0.00055109813
0.055688928,0.0004343026,0.00056339918
0.056825767,0.00044303912,0.00057574046
0.057980866,0.00045170982,0.0005881185
0.059154519,0.00046031858,0.0006005337
0.060347024,0.00046887067,0.00061298827
0.061558683,0.00047737288,0.00062548217
0.062789805,0.00048583346,0.00063801115
0.064040701,0.00049426218,0.00065056621
0.06531169,0.00050267028,0.00066313445
0.066603094,0.00051107044,0.00067570257
0.067915242,0.00051947672,0.00068826193
0.069248465,0.00052790441,0.00070081162
0.070603104,0.00053636997,0.00071335596
0.071979501,0.00054489079,0.00072589935
0.073378007,0.00055348501,0.00073844506
0.074798976,0.00056217119,0.00075099681
0.07624277,0.00057096798,0.00076355807
0.077709754,0.00057989351,0.00077613125
0.079200302,0.00058896466,0.0007887168
0.080714792,0.00059819594,0.00080131112
0.082253608,0.00060759802,0.00081390584
0.083817142,0.00061717582,0.000826487
0.085405789,0.00062692762,0.000839033
0.087019955,0.00063685071,0.00085151423
0.088660047,0.00064694979,0.0008638956
0.090326484,0.00065723165,0.00087613968
0.092019688,0.00066769747,0.00088821433
0.093740089,0.0006783432,0.00090010461
0.095488124,0.00068915934,0.00091181333
0.097264236,0.00070013116,0.00092334914
0.099068878,0.00071123935,0.00093472096
0.10090251,0.00072246104,0.00094593593
0.10276559,0.00073377073,0.00095699834
0.10465859,0.00074514104,0.00096791327
0.10658201,0.00075654306,0.00097868729
0.10853631,0.00076794635,0.00098932549
0.11052201,0.00077931896,0.00099983332
0.11253961,0.00079062748,0.0010102194
0.11458961,0.00080183746,0.0010204925
0.11667254,0.00081291405,0.0010306597
0.11878893,0.00082382297,0.0010407295
0.12093931,0.00083453162,0.0010507123
0.12312423,0.00084501038,0.0010606181
0.12534425,0.00085523357,0.001070456
0.12759992,0.00086517997,0.0010802347
0.12989183,0.00087482845,0.0010899629
0.13222055,0.00088413118,0.00109965
0.13458668,0.00089305092,0.0011093053
0.13699081,0.00090160432,0.0011189366
0.13943356,0.00090982864,0.0011285536
0.14191555,0.00091776728,0.0011381671
0.1444374,0.0009254734,0.0011477863
0.14699976,0.00093300995,0.0011574214
0.14960327,0.00094044983,0.0011670826
0.15224861,0.00094787613,0.0011767795
0.15493644,0.00095538088,0.0011865236
0.15766744,0.00096306235,0.0011963269
0.1604423,0.00097102142,0.0012062015
0.16326174,0.00097935803,0.0012161612
0.16612647,0.00098816898,0.0012262186
0.16903721,0.00099754551,0.0012363852
0.1719947,0.0010075692,0.0012466732
0.17278523,0.0010103925,0.0012494155
0.1749997,0.0010183187,0.0012571063
0.17805296,0.00102984,0.0012676896
0.18115527,0.0010421742,0.0012784307
0.18430741,0.0010553536,0.0012893416
0.18751018,0.0010693944,0.0013004347
0.1907644,0.0010843034,0.001311721
0.19407088,0.00110008,0.0013232107
0.19743048,0.0011167102,0.001334914
0.20084404,0.0011341703,0.0013468403
0.20431243,0.0011524374,0.0013589974
0.20783653,0.0011714792,0.0013713894
0.21141724,0.0011912502,0.0013840172
0.21505546,0.0012117162,0.0013968806
0.21875212,0.0012328332,0.0014099766
0.22250816,0.0012545267,0.0014232985
0.22632453,0.0012767378,0.0014368382
0.2302022,0.001299406,0.0014505874
0.23414215,0.001322475,0.0014645378
0.23814539,0.0013459136,0.0014786807
0.24221294,0.0013696859,0.0014930062
0.24634581,0.0013937486,0.0015075047
0.25054508,0.0014180554,0.0015221667
0.25481179,0.0014425598,0.0015369827
0.25914703,0.0014672163,0.0015519425
0.26355191,0.001491981,0.0015670378
0.26802755,0.0015168119,0.0015822656
0.27257507,0.0015416688,0.0015976333
0.27719564,0.0015665137,0.0016131607
0.28189043,0.0015913104,0.0016288775
0.28666062,0.0016160245,0.0016448163
0.29150744,0.0016406236,0.0016610101
0.29643211,0.0016650769,0.0016774917
0.30143588,0.0016893551,0.0016942894
0.30652003,0.0017134304,0.001711428
0.31168584,0.0017372759,0.0017289304
0.31693462,0.0017608661,0.0017468202
0.32226771,0.001784176,0.0017651249
0.32768647,0.0018071814,0.0017838747
0.33319226,0.0018298584,0.0018031015
0.33878649,0.0018521835,0.001822838
0.34447058,0.0018741332,0.0018431179
0.35024597,0.0018956839,0.0018639733
0.35611413,0.0019168118,0.0018854322
0.36207654,0.0019374929,0.0019075124
0.36813472,0.0019577027,0.001930212
0.37429022,0.0019774161,0.001953535
0.38054458,0.0019966073,0.001977522
0.38689941,0.0020152499,0.0020022175
0.39335631,0.0020333166,0.0020276403
0.39991692,0.0020507794,0.0020537927
0.40658292,0.0020676092,0.0020806772
0.41335599,0.0020837759,0.0021083123
0.42023785,0.0020992483,0.0021367407
0.42723025,0.0021139942,0.0021660351
0.43433496,0.00212798,0.0021963002
0.44155379,0.0021411706,0.0022276614
0.44888858,0.0021535298,0.0022602442
0.45634118,0.0021650197,0.0022941667
0.46391349,0.0021756009,0.0023295381
0.47160743,0.0021852321,0.0023664395
0.47942495,0.0021938704,0.002404912
0.48736804,0.0022014713,0.002444954
0.49543872,0.0022079882,0.0024865338
0.50363903,0.0022133729,0.0025296986
0.50880976,0.002215982,0.002557616
0.51197106,0.002217568,0.002574682
0.52043692,0.002220517,0.0026218031
0.52903876,0.0022221793,0.0026713217
0.53777878,0.0022225013,0.0027234645
0.54665917,0.0022214287,0.0027784888
0.55568221,0.0022189073,0.0028366573
0.56485018,0.0022148836,0.002898177
0.57416542,0.0022093059,0.0029631836
0.58363027,0.0022021264,0.0030317714
0.59324716,0.0021933045,0.0031040064
0.60301852,0.002182812,0.0031799179
0.61294683,0.0021706413,0.0032595335
0.62303461,0.0021568173,0.0033429366
0.63328443,0.0021414177,0.0034302362
0.64369889,0.0021245335,0.0035214375
0.65428063,0.0021060158,0.0036163928
0.66503233,0.0020857056,0.0037149052
0.67595674,0.0020636771,0.0038168037
0.68705662,0.0020400542,0.0039218189
0.69833479,0.0020150482,0.0040294243
0.70979411,0.0019890465,0.0041388413
0.72143751,0.0019628156,0.0042491402
0.73326792,0.0019379759,0.0043593597
0.74528836,0.001918078,0.0044685926
0.75750187,0.0019108823,0.004576128
0.76991157,0.0019324664,0.0046815023
0.7825206,0.0020121656,0.0047843497
0.79533216,0.0021921319,0.0048844272
0.8083495,0.0025100368,0.0049818004
0.82157594,0.0029707215,0.0050766614
0.83501482,0.0035604307,0.005169096
0.84013462,0.0038347027,0.0052029274
0.84866957,0.0042940176,0.0052592978
0.86254364,0.005186576,0.0053477744
0.87664057,0.0062101881,0.0054350171
0.89096393,0.0073026458,0.0055214172
0.90551736,0.0083802499,0.0056074017
0.92030455,0.0093538678,0.0056932737
0.93532926,0.010146311,0.0057789323
0.95059531,0.010704251,0.005863681
0.96610656,0.011001212,0.0059462001
0.98186697,0.011037188,0.0060247186
0.99788052,0.010836378,0.0060972171
1.0141513,0.01044319,0.0061613621
1.0306834,0.0099156128,0.0062147183
1.0474811,0.0093162184,0.0062552608
1.0645486,0.0087024701,0.0062817705
1.0818902,0.0081190418,0.0062938895
1.0995104,0.0075934422,0.0062917393
1.1174136,0.0071359209,0.0062755645
1.1356043,0.0067430872,0.0062456095
1.1540873,0.0064014866,0.0062023394
1.1668578,0.0061907201,0.0061643565
1.1728677,0.0060917378,0.0061464867
1.1919508,0.0058087467,0.0060789868
1.2113404,0.0055638809,0.0060008071
1.2310414,0.0053663863,0.0059131645
1.2510588,0.0052165717,0.0058177698
1.2713977,0.0051059097,0.0057164323
1.2920633,0.0050231541,0.00561078
1.3130607,0.0049578428,0.0055020945
1.3343954,0.0049015423,0.0053915219
1.3560728,0.0048482195,0.0052802974
1.3780983,0.0047938739,0.0051697878
1.4004775,0.004735975,0.0050613912
1.4232162,0.0046726248,0.0049561426
1.44632,0.0046026084,0.0048546826
1.4697949,0.0045251682,0.004757189
1.4890961,0.0044558916,0.0046811424
1.4936491,0.0044395721,0.0046632379
1.5178962,0.004345919,0.0045725263
1.5421429,0.0042454676,0.0044851517
1.5660059,0.0041379655,0.0043998796
1.5894912,0.004022573,0.004314888
1.6126048,0.0039001214,0.0042293607
1.6353527,0.0037718766,0.0041429017
1.6577406,0.0036391807,0.0040553663
1.6797742,0.0035032548,0.0039667708
1.7014591,0.0033651645,0.0038772177
1.7228009,0.0032258762,0.0037868604
1.743805,0.0030863438,0.003695893
1.7644767,0.0029474554,0.0036045212
1.7848213,0.0028099487,0.0035129418
1.804844,0.0026744724,0.0034213435
1.8070118,0.0026598623,0.0034112836
1.824558,0.0025416326,0.0033298706
1.8439608,0.0024120547,0.00323873
1.8630563,0.0022863262,0.0031481071
1.8818494,0.0021650034,0.0030581905
1.9003449,0.0020485995,0.0029691747
1.9185476,0.0019375683,0.0028812563
1.936462,0.0018322863,0.0027946337
1.9540927,0.0017330384,0.0027095056
1.9714442,0.0016400094,0.0026260602
1.988521,0.0015532765,0.0025444702
2.0053274,0.0014727802,0.0024648873
2.0218677,0.0013983545,0.0023874404
2.0381462,0.0013299321,0.0023122446
2.0541668,0.0012675406,0.002239404
2.0699339,0.0012110875,0.0021690007
2.0854513,0.0011604144,0.0021010855
2.1007231,0.0011154083,0.0020356904
2.1157531,0.0010759907,0.0019728492
2.1205919,0.0010649069,0.0019531387
2.1305486,0.0010421036,0.0019125816
2.1451115,0.0010136919,0.0018549305
2.1594437,0.00099066002,0.0017999291
2.1735488,0.00097276284,0.0017475863
2.1874305,0.00095941578,0.0016979091
2.2010923,0.00094983553,0.001650915
2.2145378,0.0009439958,0.0016066068
2.2277702,0.00094277791,0.0015649459
2.2407931,0.00094671401,0.001525857
2.2536098,0.00095570589,0.0014892602
2.2662235,0.00096945366,0.0014550867
2.2786374,0.00098749068,0.0014232645
2.2908547,0.0010092097,0.0013937011
2.3028785,0.0010338881,0.0013663014
2.314712,0.0010607136,0.0013410184
2.326358,0.0010888143,0.0013178575
2.3378196,0.0011172973,0.0012968441
2.3490998,0.0011452994,0.0012780011
2.3602013,0.0011720334,0.0012613439
2.3711271,0.0011968239,0.0012468818
2.3818799,0.00121913,0.0012346069
2.3924624,0.0012385554,0.001224504
2.4028774,0.0012548486,0.0012165558
2.4131275,0.001267898,0.0012107248
2.4232153,0.0012777212,0.0012069479
2.42985,0.0012822194,0.0012057495
2.4331442,0.0012844527,0.0012051557
2.4429173,0.0012883306,0.001205287
2.4525357,0.0012896814,0.0012072824
2.4620018,0.0012889099,0.0012110814
2.4713179,0.0012864918,0.0012166211
2.4804865,0.0012829718,0.001223837
2.4895099,0.0012789761,0.0012326714
2.4983904,0.0012752469,0.0012430744
2.5071303,0.0012727188,0.0012549995
2.5157318,0.0012723464,0.0012684002
2.5241971,0.0012749494,0.0012832295
2.5325283,0.0012812916,0.0012994404
2.5407276,0.0012920983,0.0013169836
2.5487971,0.0013080438,0.0013358056
2.5567389,0.0013297327,0.001355844
2.5645549,0.0013576933,0.0013770251
2.5722471,0.0013923817,0.0013992613
2.5798176,0.0014341863,0.0014224493
2.5872682,0.0014834239,0.0014464665
2.5946009,0.0015403195,0.0014711714
2.6018175,0.0016049745,0.0014964071
2.6089198,0.0016773274,0.0015220091
2.6159097,0.0017571117,0.0015478168
2.622789,0.0018438144,0.001573686
2.6295593,0.0019366398,0.0015994765
2.6362225,0.0020344787,0.0016250388
2.6427802,0.0021358871,0.0016502142
2.6492341,0.0022390777,0.0016748335
2.6555859,0.0023419335,0.0016987291
2.6618371,0.0024420567,0.001721744
2.6679894,0.0025368812,0.0017437359
2.6740443,0.0026238941,0.0017645852
2.6800034,0.002701077,0.0017842006
2.6858682,0.002767214,0.0018025239
2.6916401,0.0028229213,0.0018195341
2.6973207,0.0028702001,0.0018352325
2.7029114,0.0029103313,0.0018496332
2.7084136,0.0029437523,0.0018627617
2.7138288,0.0029707043,0.0018746495
2.7191582,0.0029913873,0.0018853316
2.7244033,0.0030060538,0.0018948433
2.7295654,0.0030150496,0.0019032213
2.7346459,0.0030188133,0.0019105009
2.7348525,0.0030187743,0.0019107578
2.7396464,0.0030177968,0.0019167174
2.7445679,0.0030125872,0.0019218998
2.7494115,0.0030037259,0.0019260719
2.7541784,0.0029917308,0.0019292542
2.7588698,0.0029770846,0.001931471
2.763487,0.0029602283,0.0019327573
2.7680312,0.0029415602,0.0019331652
2.7725034,0.0029214371,0.0019327517
2.7769048,0.0029001773,0.0019315671
2.7812366,0.0028780642,0.0019296566
2.7854998,0.0028553493,0.001927062
2.7896956,0.0028322554,0.0019238132
2.793825,0.0028089787,0.0019199223
2.797889,0.0027856915,0.0019153875
2.8018887,0.0027625431,0.0019101979
2.8058252,0.0027396617,0.0019043406
2.8096993,0.0027171557,0.0018978096
2.8135121,0.0026951149,0.0018906024
2.8172646,0.0026736114,0.001882716
2.8209578,0.0026527008,0.0018741482
2.8245924,0.0026324239,0.0018649043
2.8281696,0.0026128072,0.0018550025
2.8316902,0.002593865,0.001844478
2.8351551,0.0025756001,0.0018333718
2.8385651,0.0025580054,0.0018217215
2.8419212,0.0025410653,0.0018095734
2.8452242,0.0025247569,0.0017969739
2.848475,0.0025090515,0.0017839596
2.8516743,0.0024939153,0.0017705673
2.854823,0.0024793113,0.0017568392
2.8579219,0.0024651996,0.0017428175
2.8609718,0.0024515389,0.001728539
2.8639734,0.0024382872,0.0017140368
2.8669275,0.002425402,0.0016993405
2.8698349,0.0024128418,0.001684475
2.8726963,0.0024005659,0.0016694625
2.8755124,0.0023885349,0.0016543222
2.878284,0.0023767113,0.0016390706
2.8810117,0.0023650592,0.0016237218
2.8836963,0.0023535449,0.0016082886
2.8863384,0.0023421368,0.001592782
2.8889387,0.0023308052,0.0015772109
2.8914979,0.0023195226,0.001561583
2.8940166,0.0023082633,0.0015459054
2.8964955,0.0022970035,0.0015301834
2.8989351,0.0022857212,0.0015144221
2.9013362,0.0022743958,0.0014986267
2.9036993,0.0022630081,0.0014828032
2.906025,0.0022515403,0.0014669501
2.9083139,0.0022399755,0.0014510577
2.9105666,0.0022282979,0.0014351182
2.9127837,0.0022164922,0.0014191307
2.9149657,0.0022045441,0.0014030962
2.9171132,0.0021924396,0.0013870139
2.9192267,0.0021801653,0.0013708816
2.9213069,0.0021677083,0.0013546973
2.9233541,0.0021550558,0.001338457
2.9253689,0.0021421959,0.0013221524
2.9273518,0.0021291167,0.0013057722
2.9293034,0.0021158068,0.0012893041
2.9312242,0.002102255,0.0012727381
2.9331145,0.0020884498,0.0012560659
2.934975,0.0020743791,0.00123928
2.936806,0.0020600291,0.0012223737
2.938608,0.002045382,0.0012053415
2.9403816,0.0020304146,0.0011881785
2.9421271,0.0020151001,0.0011708801
2.943845,0.0019994186,0.0011534422
2.9455358,0.001983362,0.0011358611
2.9471998,0.0019669302,0.0011181327
2.9488375,0.0019501228,0.0011002537
2.9504492,0.0019329341,0.0010822227
2.9520355,0.0019153546,0.0010640401
2.9535968,0.0018973763,0.0010457094
2.9551333,0.001878994,0.0010272356
2.9566455,0.0018602048,0.0010086255
2.9581338,0.0018410058,0.00098989095
2.9595986,0.0018213924,0.00097105416
2.9610402,0.001801359,0.00095214391
2.962459,0.0017809009,0.00093319028
2.9638553,0.0017600156,0.00091422348
2.9652296,0.0017387023,0.00089527281
2.9665822,0.0017169621,0.000876365
2.9679133,0.0016947964,0.00085752338
2.9692235,0.0016722064,0.00083876733
2.9705129,0.0016491929,0.00082011065
2.9717819,0.0016257573,0.00080156156
2.9730308,0.0016019017,0.00078312472
2.97426,0.0015776296,0.00076480257
2.9754697,0.001552946,0.00074659669
2.9766604,0.0015278568,0.0007285084
2.9778322,0.0015023691,0.00071053987
2.9789854,0.0014764898,0.0006926944
2.9801204,0.0014502263,0.00067497587
2.9812375,0.0014235858,0.0006573888
2.9823369,0.0013965756,0.00063993827
2.983419,0.0013692035,0.00062262974
2.9844839,0.001341478,0.00060546897
2.985532,0.0013134081,0.00058846218
2.9865635,0.0012850039,0.00057161615
2.9875787,0.0012562761,0.00055493782
2.9885778,0.0012272363,0.00053843385
2.9895612,0.0011978969,0.00052211107
2.990529,0.001168271,0.00050597668
2.9914815,0.0011383731,0.0004900381
2.9924189,0.0011082189,0.00047430324
2.9933415,0.0010778261,0.00045878013
2.9942495,0.0010472144,0.00044347649
2.9951432,0.0010164063,0.00042839907
2.9960227,0.00098542677,0.00041355367
2.9968883,0.00095430437,0.00039894583
2.9977403,0.00092307092,0.00038458123
2.9985787,0.00089176193,0.00037046518
2.9994039,0.00086041672,0.00035660231
3.0002161,0.00082907857,0.00034299735
3.0010154,0.00079779472,0.00032965552
3.0018021,0.00076661644,0.00031658222
3.0025764,0.00073559883,0.00030378244
3.0033384,0.00070480066,0.00029125987
3.0040883,0.00067428409,0.00027901717
3.0048264,0.00064411427,0.00026705741
3.0055528,0.00061435889,0.00025538422
3.0062678,0.00058508764,0.00024400004
3.0069714,0.00055637168,0.00023290506
3.0076639,0.00052828308,0.00022209926
3.0083455,0.00050089425,0.00021158274
3.0090162,0.00047427736,0.00020135444
3.0096764,0.00044850392,0.00019141323
3.0103262,0.00042364657,0.00018175848
3.0109656,0.0003996501,0.00017238854
3.011595,0.00037630459,0.00016329867
3.0122144,0.00035348726,0.00015448179
3.012824,0.00033123123,0.00014593416
3.013424,0.00030960962,0.0001376572
3.0140145,0.00028868814,0.00012965088
3.0145956,0.00026852453,0.00012191102
3.0151676,0.00024916758,0.00011443556
3.0157305,0.00023065643,0.00010722644
3.0162845,0.00021302029,0.00010028659
3.0168298,0.00019627855,9.361899e-05
3.0173664,0.0001804411,8.7226226e-05
3.0178946,0.00016550904,8.1110067e-05
3.0184144,0.00015147545,7.5271321e-05
3.0189259,0.00013832636,6.9710153e-05
3.0194294,0.00012604174,6.4426012e-05
3.019925,0.00011459655,5.9417107e-05
3.0204127,0.0001039617,5.4680329e-05
3.0208927,9.4104954e-05,5.0211154e-05
3.0213651,8.4991808e-05,4.6003558e-05
3.02183,7.6586211e-05,4.2050368e-05
3.0222876,6.8851215e-05,3.8343716e-05
3.0227379,6.1749518e-05,3.4875397e-05
3.0231812,5.5243942e-05,3.1637031e-05
3.0236174,4.9297803e-05,2.8620138e-05
3.0240467,4.3875203e-05,2.5816029e-05
3.0244692,3.8941257e-05,2.3215759e-05
3.0248851,3.4462283e-05,2.0810301e-05
3.0252944,3.0405926e-05,1.8590671e-05
3.0256972,2.6741242e-05,1.6547939e-05
3.0260936,2.3438819e-05,1.4673281e-05
3.0264838,2.0470723e-05,1.2958033e-05
3.0268678,1.781044e-05,1.1393711e-05
3.0272457,1.5432946e-05,9.9719939e-06
3.0276177,1.3314689e-05,8.6847192e-06
3.0279838,1.1433548e-05,7.5238625e-06
3.028344,9.7687936e-06,6.4815168e-06
3.0286986,8.3010486e-06,5.5498815e-06
3.0290476,7.0122178e-06,4.7212693e-06
3.0293911,5.8854211e-06,3.9881435e-06
3.0297291,4.9049535e-06,3.343162e-06
3.0300618,4.05623e-06,2.7792097e-06
3.0303893,3.3257296e-06,2.2893788e-06
3.0307115,2.7009404e-06,1.8669707e-06
3.0310287,2.1703039e-06,1.5055663e-06
3.0313408,1.7231622e-06,1.1990564e-06
3.0316481,1.3497057e-06,9.4166421e-07
3.0319504,1.0409233e-06,7.2788347e-07
3.032248,7.8855569e-07,5.5247822e-07
3.0325409,5.8504911e-07,4.1056356e-07
3.0328291,4.2351232e-07,2.976034e-07
3.0331128,2.9767537e-07,2.0940658e-07
3.033392,2.0185103e-07,1.4212137e-07
3.0336668,1.3089899e-07,9.2228343e-08
3.0339372,8.019229e-08,5.6531652e-08
3.0342034,4.558723e-08,3.2149627e-08
3.0344653,2.3396844e-08,1.6505054e-08
3.0347232,1.0369225e-08,7.316377e-09
3.0349769,3.6735701e-09,2.5924236e-09
3.0352266,9.0216441e-10,6.3687438e-10
3.0354724,1.1833673e-10,8.4587247e-11
3.0357142,1.0001068e-10,9.9991027e-11
