x,y,z,U_0,U_1,U_2
3.1585,0,0.05,0,0,0
3.1585,0.00303904,0.05,-0.000421173,-2.16338e-06,4.02145e-24
3.1585,0.00607808,0.05,-0.000635553,-6.79301e-06,5.72264e-24
3.1585,0.00911712,0.05,-0.000742092,-1.27944e-05,3.49428e-24
3.1585,0.0121562,0.05,-0.000799207,-1.96048e-05,1.16975e-23
3.1585,0.0151952,0.05,-0.000832004,-2.69803e-05,1.16041e-23
3.1585,0.0182342,0.05,-0.000850955,-3.47659e-05,-9.45805e-24
3.1585,0.0212733,0.05,-0.000859626,-4.292e-05,-3.35567e-23
3.1585,0.0243123,0.05,-0.000861739,-5.13574e-05,-3.05816e-23
3.1585,0.0273514,0.05,-0.000860153,-5.99703e-05,-1.26645e-23
3.1585,0.0303904,0.05,-0.000855179,-6.87517e-05,1.6243e-23
3.1585,0.0334294,0.05,-0.000846468,-7.77468e-05,1.91167e-23
3.1585,0.0364685,0.05,-0.000836314,-8.68299e-05,1.58849e-23
3.1585,0.0395075,0.05,-0.000823954,-9.60492e-05,3.966e-24
3.1585,0.0425465,0.05,-0.00080991,-0.000105384,1.62816e-26
3.1585,0.0455856,0.05,-0.000794968,-0.000114776,1.13516e-26
3.1585,0.0486246,0.05,-0.000778087,-0.000124308,1.32147e-23
3.1585,0.0516637,0.05,-0.000760863,-0.000133865,2.53684e-23
3.1585,0.0547027,0.05,-0.000741962,-0.000143541,-1.9955e-24
3.1585,0.0577417,0.05,-0.000722797,-0.000153239,-2.89439e-23
3.1585,0.0607808,0.05,-0.000702302,-0.000163032,-4.05901e-23
3.1585,0.0638198,0.05,-0.000681575,-0.000172843,-4.0073e-23
3.1585,0.0668589,0.05,-0.000659653,-0.000182739,2.89861e-23
3.1585,0.0698979,0.05,-0.000637642,-0.000192643,9.9875e-23
3.1585,0.0729369,0.05,-0.000614416,-0.00020263,8.72836e-23
3.1585,0.075976,0.05,-0.000591191,-0.000212617,7.46922e-23
3.1585,0.079015,0.05,-0.000566895,-0.000222676,3.16357e-23
3.1585,0.0820541,0.05,-0.000542456,-0.000232743,-7.78363e-24
3.1585,0.0850931,0.05,-0.000517331,-0.000242854,-3.07912e-23
3.1585,0.0881321,0.05,-0.000491742,-0.000252992,-3.9392e-23
3.1585,0.0911712,0.05,-0.000465923,-0.000263144,-4.49993e-23
3.1585,0.0942102,0.05,-0.000439229,-0.000273343,-6.25038e-23
3.1585,0.0972492,0.05,-0.000412535,-0.000283542,-8.00083e-23
3.1585,0.100288,0.05,-0.000385073,-0.000293781,-5.47582e-23
3.1585,0.103327,0.05,-0.000357305,-0.000304033,-6.59245e-24
3.1585,0.106366,0.05,-0.000329418,-0.000314292,4.91973e-23
3.1585,0.109405,0.05,-0.000300594,-0.000324589,6.56909e-23
3.1585,0.112444,0.05,-0.000271769,-0.000334886,8.21846e-23
3.1585,0.115483,0.05,-0.000242529,-0.000345199,5.98927e-23
3.1585,0.118523,0.05,-0.000212657,-0.000355533,1.67146e-23
3.1585,0.121562,0.05,-0.000182785,-0.000365868,-2.64636e-23
3.1585,0.124601,0.05,-0.000152321,-0.000376219,-3.75325e-23
3.1585,0.12764,0.05,-0.000121401,-0.000386583,-3.84778e-23
3.1585,0.130679,0.05,-9.04808e-05,-0.000396947,-3.9423e-23
3.1585,0.133718,0.05,-5.89186e-05,-0.000407325,-4.6196e-23
3.1585,0.136757,0.05,-2.69434e-05,-0.00041771,-5.75436e-23
3.1585,0.139796,0.05,5.03183e-06,-0.000428096,-6.88911e-23
3.1585,0.142835,0.05,3.7569e-05,-0.00043849,-7.46379e-23
3.1585,0.145874,0.05,7.06117e-05,-0.00044889,-5.09629e-23
3.1585,0.148913,0.05,0.000103654,-0.00045929,-2.72879e-23
3.1585,0.151952,0.05,0.000137037,-0.000469693,1.91624e-23
3.1585,0.154991,0.05,0.000171165,-0.0004801,4.22005e-23
3.1585,0.15803,0.05,0.000205293,-0.000490507,6.52386e-23
3.1585,0.161069,0.05,0.000239487,-0.000500894,8.29138e-23
3.1585,0.164108,0.05,0.000274616,-0.00051132,7.29598e-23
3.1585,0.167147,0.05,0.000309851,-0.000521725,7.25563e-23
3.1585,0.170186,0.05,0.000345085,-0.000532131,7.21528e-23
3.1585,0.173225,0.05,0.000380858,-0.000542533,7.14219e-23
3.1585,0.176264,0.05,0.000417225,-0.000552929,3.00447e-23
3.1585,0.179303,0.05,0.000453591,-0.000563326,-1.13325e-23
3.1585,0.182342,0.05,0.000489958,-0.000573722,-5.27097e-23
3.1585,0.185381,0.05,0.000527301,-0.000584105,-1.04318e-22
3.1585,0.18842,0.05,0.000564828,-0.000594484,-1.04728e-22
3.1585,0.191459,0.05,0.000602355,-0.000604863,-1.05138e-22
3.1585,0.194498,0.05,0.000640082,-0.000615199,-6.95265e-23
3.1585,0.197538,0.05,0.000678668,-0.000625594,-1.85716e-23
3.1585,0.200577,0.05,0.000717386,-0.000635947,2.01766e-23
3.1585,0.203616,0.05,0.000756104,-0.000646299,5.89247e-23
3.1585,0.206655,0.05,0.000795034,-0.000656629,7.2618e-23
3.1585,0.209694,0.05,0.000834909,-0.000666967,5.40822e-23
3.1585,0.212733,0.05,0.000874852,-0.000677284,3.55104e-23
3.1585,0.215772,0.05,0.000914794,-0.000687601,1.69386e-23
3.1585,0.218811,0.05,0.000954971,-0.000697858,1.27454e-25
3.1585,0.22185,0.05,0.000995963,-0.000708193,1.6218e-23
3.1585,0.224889,0.05,0.00103716,-0.000718465,3.5533e-23
3.1585,0.227928,0.05,0.00107837,-0.000728737,5.48481e-23
3.1585,0.230967,0.05,0.00111957,-0.000739009,7.41632e-23
3.1585,0.234006,0.05,0.00116175,-0.000749244,6.67553e-23
3.1585,0.237045,0.05,0.00120425,-0.00075946,4.79096e-23
3.1585,0.240084,0.05,0.00124674,-0.000769677,2.90638e-23
3.1585,0.243123,0.05,0.00128924,-0.000779893,1.02181e-23
3.1585,0.246162,0.05,0.00133217,-0.000790096,-2.38266e-24
3.1585,0.249201,0.05,0.001376,-0.000800246,-1.99824e-23
3.1585,0.25224,0.05,0.00141983,-0.000810396,-3.75822e-23
3.1585,0.255279,0.05,0.00146365,-0.000820546,-5.51819e-23
3.1585,0.258318,0.05,0.00150748,-0.000830695,-7.27817e-23
3.1585,0.261357,0.05,0.00155229,-0.0008408,-5.2921e-23
3.1585,0.264396,0.05,0.00159749,-0.000850872,-2.64645e-24
3.1585,0.267435,0.05,0.00164269,-0.000860944,4.76281e-23
3.1585,0.270474,0.05,0.00168789,-0.000871016,9.79026e-23
3.1585,0.273514,0.05,0.00173316,-0.000881071,1.48585e-22
3.1585,0.276553,0.05,0.00177959,-0.00089109,1.67154e-22
3.1585,0.279592,0.05,0.0018262,-0.000901071,1.20137e-22
3.1585,0.282631,0.05,0.0018728,-0.000911052,7.31197e-23
3.1585,0.28567,0.05,0.0019194,-0.000921033,2.61027e-23
3.1585,0.288709,0.05,0.00196617,-0.000930978,-3.45456e-23
3.1585,0.291748,0.05,0.002014,-0.000940915,-1.70005e-22
3.1585,0.294787,0.05,0.00206204,-0.000950791,-1.53472e-22
3.1585,0.297826,0.05,0.00211009,-0.000960668,-1.3694e-22
3.1585,0.300865,0.05,0.00215814,-0.000970545,-1.20408e-22
3.1585,0.303904,0.05,0.00220618,-0.000980422,-1.03875e-22
3.1585,0.306943,0.05,0.00225542,-0.000990229,4.79952e-23
3.1585,0.309982,0.05,0.00230495,-0.000999988,-3.8456e-24
3.1585,0.313021,0.05,0.00235447,-0.00100975,-5.56864e-23
3.1585,0.31606,0.05,0.00240399,-0.00101951,-1.07527e-22
3.1585,0.319099,0.05,0.00245352,-0.00102926,-1.59368e-22
3.1585,0.322138,0.05,0.00250374,-0.001039,-3.07494e-22
3.1585,0.325177,0.05,0.00255477,-0.00104862,-3.5316e-22
3.1585,0.328216,0.05,0.0026058,-0.00105825,-3.98826e-22
3.1585,0.331255,0.05,0.00265684,-0.00106787,-4.44493e-22
3.1585,0.334294,0.05,0.00270787,-0.0010775,-4.90159e-22
3.1585,0.337333,0.05,0.00275894,-0.00108712,-5.34136e-22
3.1585,0.340372,0.05,0.00281136,-0.00109665,-3.8888e-22
3.1585,0.343411,0.05,0.00286393,-0.00110613,-2.06604e-22
3.1585,0.34645,0.05,0.00291651,-0.0011156,-2.43272e-23
3.1585,0.349489,0.05,0.00296909,-0.00112507,1.57949e-22
3.1585,0.352529,0.05,0.00302166,-0.00113455,3.40226e-22
3.1585,0.355568,0.05,0.00307503,-0.00114386,5.14517e-22
3.1585,0.358607,0.05,0.00312866,-0.00115335,5.45183e-22
3.1585,0.361646,0.05,0.0031828,-0.00116266,5.4513e-22
3.1585,0.364685,0.05,0.00323695,-0.00117196,5.45076e-22
3.1585,0.367724,0.05,0.00329109,-0.00118127,5.45023e-22
3.1585,0.370763,0.05,0.00334524,-0.00119057,5.4497e-22
3.1585,0.373802,0.05,0.00340034,-0.0011997,5.11558e-22
3.1585,0.376841,0.05,0.00345548,-0.00120903,3.94832e-22
3.1585,0.37988,0.05,0.00351122,-0.00121814,2.77705e-22
3.1585,0.382919,0.05,0.00356696,-0.00122726,1.60578e-22
3.1585,0.385958,0.05,0.00362269,-0.00123638,4.34512e-23
3.1585,0.388997,0.05,0.00367843,-0.0012455,-7.36758e-23
3.1585,0.392036,0.05,0.00373463,-0.00125453,-1.77935e-22
3.1585,0.395075,0.05,0.00379163,-0.0012636,-1.85384e-22
3.1585,0.398114,0.05,0.00384898,-0.00127251,-2.1262e-22
3.1585,0.401153,0.05,0.00390632,-0.00128142,-2.39856e-22
3.1585,0.404192,0.05,0.00396367,-0.00129033,-2.67093e-22
3.1585,0.407231,0.05,0.00402102,-0.00129924,-2.94329e-22
3.1585,0.41027,0.05,0.00407837,-0.00130814,-3.21566e-22
3.1585,0.413309,0.05,0.00413688,-0.00131699,-4.12132e-22
3.1585,0.416348,0.05,0.00419582,-0.00132568,-3.29371e-22
3.1585,0.419387,0.05,0.00425479,-0.00133436,-2.44155e-22
3.1585,0.422426,0.05,0.00431376,-0.00134304,-1.5894e-22
3.1585,0.425465,0.05,0.00437273,-0.00135172,-7.37247e-23
3.1585,0.428505,0.05,0.0044317,-0.00136039,1.14907e-23
3.1585,0.431544,0.05,0.00449124,-0.00136897,1.25073e-22
3.1585,0.434583,0.05,0.00455146,-0.0013776,2.63648e-22
3.1585,0.437622,0.05,0.00461205,-0.00138602,2.61961e-22
3.1585,0.440661,0.05,0.00467265,-0.00139445,2.60274e-22
3.1585,0.4437,0.05,0.00473324,-0.00140287,2.58587e-22
3.1585,0.446739,0.05,0.00479383,-0.0014113,2.569e-22
3.1585,0.449778,0.05,0.00485442,-0.00141972,2.55213e-22
3.1585,0.452817,0.05,0.00491622,-0.00142794,1.97039e-22
3.1585,0.455856,0.05,0.00497776,-0.00143636,1.48399e-22
3.1585,0.458895,0.05,0.00503997,-0.00144451,1.21367e-22
3.1585,0.461934,0.05,0.00510217,-0.00145265,9.43345e-23
3.1585,0.464973,0.05,0.00516438,-0.0014608,6.73024e-23
3.1585,0.468012,0.05,0.00522659,-0.00146894,4.02704e-23
3.1585,0.471051,0.05,0.0052888,-0.00147708,1.32383e-23
3.1585,0.47409,0.05,0.0053521,-0.00148504,2.1583e-24
3.1585,0.477129,0.05,0.00541532,-0.00149317,8.74363e-23
3.1585,0.480168,0.05,0.00547913,-0.00150101,5.97259e-23
3.1585,0.483207,0.05,0.00554293,-0.00150885,3.20156e-23
3.1585,0.486246,0.05,0.00560673,-0.00151669,4.30523e-24
3.1585,0.489285,0.05,0.00567054,-0.00152453,-2.34051e-23
3.1585,0.492324,0.05,0.00573434,-0.00153236,-5.11154e-23
3.1585,0.495363,0.05,0.00579833,-0.00154017,-9.03904e-23
3.1585,0.498402,0.05,0.00586366,-0.00154792,-2.9453e-22
3.1585,0.501441,0.05,0.00592903,-0.00155542,-2.92026e-22
3.1585,0.50448,0.05,0.00599439,-0.00156293,-2.89521e-22
3.1585,0.50752,0.05,0.00605976,-0.00157043,-2.87017e-22
3.1585,0.510559,0.05,0.00612512,-0.00157793,-2.84513e-22
3.1585,0.513598,0.05,0.00619049,-0.00158544,-2.82009e-22
3.1585,0.516637,0.05,0.00625585,-0.00159294,-2.79505e-22
3.1585,0.519676,0.05,0.00632317,-0.00160013,-1.91812e-22
3.1585,0.522715,0.05,0.0063891,-0.00160765,-1.41455e-22
3.1585,0.525754,0.05,0.00645597,-0.00161479,-8.88148e-23
3.1585,0.528793,0.05,0.00652284,-0.00162193,-3.61745e-23
3.1585,0.531832,0.05,0.00658972,-0.00162907,1.64658e-23
3.1585,0.534871,0.05,0.00665659,-0.00163621,6.91061e-23
3.1585,0.53791,0.05,0.00672347,-0.00164335,1.21746e-22
3.1585,0.540949,0.05,0.00679034,-0.00165049,1.74387e-22
3.1585,0.543988,0.05,0.00685928,-0.00165735,1.9379e-22
3.1585,0.547027,0.05,0.006927,-0.00166435,1.69194e-22
3.1585,0.550066,0.05,0.00699532,-0.00167109,1.42475e-22
3.1585,0.553105,0.05,0.00706363,-0.00167784,1.15755e-22
3.1585,0.556144,0.05,0.00713195,-0.00168458,8.90359e-23
3.1585,0.559183,0.05,0.00720026,-0.00169133,6.23164e-23
3.1585,0.562222,0.05,0.00726858,-0.00169808,3.55969e-23
3.1585,0.565261,0.05,0.00733689,-0.00170482,8.87742e-24
3.1585,0.5683,0.05,0.00740741,-0.00171127,2.23392e-24
3.1585,0.571339,0.05,0.00747645,-0.00171786,2.14284e-24
3.1585,0.574378,0.05,0.00754612,-0.00172418,2.1762e-24
3.1585,0.577417,0.05,0.00761578,-0.0017305,2.20956e-24
3.1585,0.580456,0.05,0.00768544,-0.00173682,2.24291e-24
3.1585,0.583495,0.05,0.0077551,-0.00174315,2.27627e-24
3.1585,0.586535,0.05,0.00782476,-0.00174947,2.30963e-24
3.1585,0.589574,0.05,0.00789443,-0.00175579,2.34298e-24
3.1585,0.592613,0.05,0.00796648,-0.00176172,3.58457e-24
3.1585,0.595652,0.05,0.00803639,-0.00176804,8.95215e-24
3.1585,0.598691,0.05,0.00810728,-0.00177391,9.41616e-24
3.1585,0.60173,0.05,0.00817817,-0.00177977,9.88017e-24
3.1585,0.604769,0.05,0.00824906,-0.00178564,1.03442e-23
3.1585,0.607808,0.05,0.00831995,-0.0017915,1.08082e-23
3.1585,0.610847,0.05,0.00839084,-0.00179737,1.12722e-23
3.1585,0.613886,0.05,0.00846173,-0.00180323,1.17362e-23
3.1585,0.616925,0.05,0.00853365,-0.00180893,2.40398e-23
3.1585,0.619964,0.05,0.00860588,-0.00181465,1.56526e-23
3.1585,0.623003,0.05,0.00867761,-0.00182015,4.92089e-23
3.1585,0.626042,0.05,0.00874958,-0.00182553,9.9221e-23
3.1585,0.629081,0.05,0.00882155,-0.00183091,1.49233e-22
3.1585,0.63212,0.05,0.00889352,-0.00183629,1.99245e-22
3.1585,0.635159,0.05,0.00896549,-0.00184167,2.49257e-22
3.1585,0.638198,0.05,0.00903747,-0.00184704,2.99269e-22
3.1585,0.641237,0.05,0.00910944,-0.00185242,3.49282e-22
3.1585,0.644276,0.05,0.00918364,-0.00185742,4.31155e-22
3.1585,0.647315,0.05,0.00925581,-0.00186281,6.77078e-22
3.1585,0.650354,0.05,0.00932868,-0.00186768,6.28866e-22
3.1585,0.653393,0.05,0.00940155,-0.00187254,5.80654e-22
3.1585,0.656432,0.05,0.00947443,-0.00187741,5.32441e-22
3.1585,0.659471,0.05,0.0095473,-0.00188227,4.84229e-22
3.1585,0.662511,0.05,0.00962017,-0.00188714,4.36017e-22
3.1585,0.66555,0.05,0.00969304,-0.001892,3.87805e-22
3.1585,0.668589,0.05,0.00976592,-0.00189687,3.39593e-22
3.1585,0.671628,0.05,0.00984136,-0.00190128,2.05267e-23
3.1585,0.674667,0.05,0.00991408,-0.00190616,-3.24269e-22
3.1585,0.677706,0.05,0.00998764,-0.00191048,-3.48227e-22
3.1585,0.680745,0.05,0.0100612,-0.00191481,-3.72184e-22
3.1585,0.683784,0.05,0.0101348,-0.00191913,-3.96141e-22
3.1585,0.686823,0.05,0.0102083,-0.00192346,-4.20098e-22
3.1585,0.689862,0.05,0.0102819,-0.00192778,-4.44055e-22
3.1585,0.692901,0.05,0.0103554,-0.00193211,-4.68012e-22
3.1585,0.69594,0.05,0.010429,-0.00193643,-4.91969e-22
3.1585,0.698979,0.05,0.0105047,-0.00194037,-2.60972e-22
3.1585,0.702018,0.05,0.0105784,-0.00194465,-1.69629e-22
3.1585,0.705057,0.05,0.0106523,-0.00194846,-1.47377e-22
3.1585,0.708096,0.05,0.0107263,-0.00195222,-1.25273e-22
3.1585,0.711135,0.05,0.0108003,-0.00195598,-1.03169e-22
3.1585,0.714174,0.05,0.0108743,-0.00195974,-8.10645e-23
3.1585,0.717213,0.05,0.0109483,-0.00196351,-5.89602e-23
3.1585,0.720252,0.05,0.0110223,-0.00196727,-3.68558e-23
3.1585,0.723291,0.05,0.0110963,-0.00197103,-1.47515e-23
3.1585,0.72633,0.05,0.0111713,-0.00197459,2.98642e-25
3.1585,0.729369,0.05,0.0112468,-0.00197803,2.80847e-24
3.1585,0.732408,0.05,0.0113205,-0.00198154,-6.31989e-24
3.1585,0.735447,0.05,0.0113947,-0.00198472,-3.1074e-23
3.1585,0.738486,0.05,0.0114688,-0.0019879,-5.58282e-23
3.1585,0.741526,0.05,0.011543,-0.00199108,-8.05823e-23
3.1585,0.744565,0.05,0.0116171,-0.00199426,-1.05336e-22
3.1585,0.747604,0.05,0.0116912,-0.00199744,-1.30091e-22
3.1585,0.750643,0.05,0.0117654,-0.00200062,-1.54845e-22
3.1585,0.753682,0.05,0.0118395,-0.0020038,-1.79599e-22
3.1585,0.756721,0.05,0.0119159,-0.00200652,-2.44965e-22
3.1585,0.75976,0.05,0.0119899,-0.00200961,-2.0813e-22
3.1585,0.762799,0.05,0.0120637,-0.00201231,-2.1746e-22
3.1585,0.765838,0.05,0.0121377,-0.0020149,-2.42313e-22
3.1585,0.768877,0.05,0.0122117,-0.00201749,-2.67165e-22
3.1585,0.771916,0.05,0.0122857,-0.00202007,-2.92018e-22
3.1585,0.774955,0.05,0.0123596,-0.00202266,-3.16871e-22
3.1585,0.777994,0.05,0.0124336,-0.00202525,-3.41724e-22
3.1585,0.781033,0.05,0.0125076,-0.00202784,-3.66577e-22
3.1585,0.784072,0.05,0.0125816,-0.00203042,-3.91429e-22
3.1585,0.787111,0.05,0.0126581,-0.00203242,-5.28651e-22
3.1585,0.79015,0.05,0.0127311,-0.002035,-7.66026e-22
3.1585,0.793189,0.05,0.0128045,-0.00203703,-7.34594e-22
3.1585,0.796228,0.05,0.012878,-0.00203902,-6.87341e-22
3.1585,0.799267,0.05,0.0129514,-0.00204101,-6.40088e-22
3.1585,0.802306,0.05,0.0130249,-0.002043,-5.92835e-22
3.1585,0.805345,0.05,0.0130983,-0.00204499,-5.45582e-22
3.1585,0.808384,0.05,0.0131718,-0.00204698,-4.98329e-22
3.1585,0.811423,0.05,0.0132452,-0.00204897,-4.51076e-22
3.1585,0.814462,0.05,0.0133187,-0.00205096,-4.03823e-22
3.1585,0.817502,0.05,0.0133944,-0.00205236,-2.57784e-23
3.1585,0.820541,0.05,0.0134669,-0.0020543,3.57554e-22
3.1585,0.82358,0.05,0.0135394,-0.00205578,4.58396e-22
3.1585,0.826619,0.05,0.0136119,-0.00205718,5.07989e-22
3.1585,0.829658,0.05,0.0136844,-0.00205858,5.57582e-22
3.1585,0.832697,0.05,0.013757,-0.00205998,6.07175e-22
3.1585,0.835736,0.05,0.0138295,-0.00206137,6.56768e-22
3.1585,0.838775,0.05,0.013902,-0.00206277,7.06361e-22
3.1585,0.841814,0.05,0.0139746,-0.00206417,7.55954e-22
3.1585,0.844853,0.05,0.0140471,-0.00206556,8.05547e-22
3.1585,0.847892,0.05,0.0141212,-0.0020665,6.30058e-22
3.1585,0.850931,0.05,0.0141934,-0.00206769,4.56139e-22
3.1585,0.85397,0.05,0.0142646,-0.00206876,3.12217e-22
3.1585,0.857009,0.05,0.0143358,-0.00206958,1.64371e-22
3.1585,0.860048,0.05,0.014407,-0.0020704,1.65249e-23
3.1585,0.863087,0.05,0.0144783,-0.00207122,-1.31321e-22
3.1585,0.866126,0.05,0.0145495,-0.00207204,-2.79167e-22
3.1585,0.869165,0.05,0.0146207,-0.00207285,-4.27013e-22
3.1585,0.872204,0.05,0.0146919,-0.00207367,-5.74858e-22
3.1585,0.875243,0.05,0.0147632,-0.00207449,-7.22704e-22
3.1585,0.878282,0.05,0.014835,-0.0020751,-8.86853e-22
3.1585,0.881321,0.05,0.0149071,-0.00207544,-1.08144e-21
3.1585,0.88436,0.05,0.0149767,-0.00207623,-1.27e-21
3.1585,0.887399,0.05,0.0150462,-0.00207649,-1.12088e-21
3.1585,0.890438,0.05,0.0151157,-0.00207675,-9.71766e-22
3.1585,0.893477,0.05,0.0151853,-0.00207701,-8.2265e-22
3.1585,0.896517,0.05,0.0152548,-0.00207727,-6.73535e-22
3.1585,0.899556,0.05,0.0153243,-0.00207754,-5.2442e-22
3.1585,0.902595,0.05,0.0153938,-0.0020778,-3.75305e-22
3.1585,0.905634,0.05,0.0154633,-0.00207806,-2.2619e-22
3.1585,0.908673,0.05,0.0155328,-0.00207832,-7.70744e-23
3.1585,0.911712,0.05,0.0156032,-0.00207817,2.47471e-22
3.1585,0.914751,0.05,0.0156723,-0.00207815,6.30365e-22
3.1585,0.91779,0.05,0.0157399,-0.00207824,9.21841e-22
3.1585,0.920829,0.05,0.0158073,-0.00207798,1.01519e-21
3.1585,0.923868,0.05,0.0158747,-0.00207772,1.10853e-21
3.1585,0.926907,0.05,0.0159421,-0.00207746,1.20188e-21
3.1585,0.929946,0.05,0.0160094,-0.0020772,1.29522e-21
3.1585,0.932985,0.05,0.0160768,-0.00207694,1.38857e-21
3.1585,0.936024,0.05,0.0161442,-0.00207668,1.48192e-21
3.1585,0.939063,0.05,0.0162116,-0.00207642,1.57526e-21
3.1585,0.942102,0.05,0.016279,-0.00207616,1.66861e-21
3.1585,0.945141,0.05,0.0163471,-0.0020754,1.63083e-21
3.1585,0.94818,0.05,0.0164135,-0.00207494,1.65103e-21
3.1585,0.951219,0.05,0.0164786,-0.00207448,1.61437e-21
3.1585,0.954258,0.05,0.0165435,-0.00207375,1.42596e-21
3.1585,0.957297,0.05,0.0166085,-0.00207301,1.23755e-21
3.1585,0.960336,0.05,0.0166734,-0.00207227,1.04915e-21
3.1585,0.963375,0.05,0.0167383,-0.00207153,8.60744e-22
3.1585,0.966414,0.05,0.0168032,-0.00207079,6.72338e-22
3.1585,0.969453,0.05,0.0168681,-0.00207005,4.83933e-22
3.1585,0.972492,0.05,0.016933,-0.00206931,2.95528e-22
3.1585,0.975532,0.05,0.0169979,-0.00206857,1.07122e-22
3.1585,0.978571,0.05,0.0170632,-0.00206737,-2.96724e-22
3.1585,0.98161,0.05,0.0171269,-0.00206641,-6.64933e-22
3.1585,0.984649,0.05,0.0171894,-0.00206555,-8.99648e-22
